date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,hcLabel
99,-0.076682197,-0.001272776,-0.004677268,0.030676411,-0.036199836,0.001310444,0.016044205,-0.014802088,0.023883627,-0.078553616,0.010966847,-0.028761537,0.060953393,0.197092231,0.034012966,0.113400983,0.057762532,-0.025975426,0.00880722,-0.001331469,-0.018981823
100,-0.019869734,-0.018981823,0.039675081,-0.003297881,0.030676411,0.002650177,0.001310444,-0.03273593,0.029760283,-0.112588385,-0.017165598,-0.040443293,0.054804919,0.219363199,-0.021819828,0.155455592,-0.008299616,0.066615027,-0.066329166,0.021065391,-0.056679885
101,0.043909825,-0.056679885,-0.022857881,0,-0.003297881,-0.013117964,0.002650177,-0.088705416,0.011626353,-0.066957606,-0.020757021,-0.017753223,0.059553544,0.066866517,0.128347271,0.011403592,0.114960797,0.030686906,-0.061782787,0.081468394,-0.078712764
102,0.010178331,-0.078712764,-0.000792969,0.036562164,0,-0.007968786,-0.013117964,-0.158267664,0.013762084,-0.056558363,-0.052451539,-0.07273276,0.054331398,0.003192084,0.083340538,0.054901961,0.151906713,0.05801934,-0.08937247,0.048490782,0.00857525
103,-0.028588196,0.00857525,0.001256531,-0.006384167,0.036562164,0.038830745,-0.007968786,-0.141211147,-0.036094789,0.004996755,-0.098144788,-0.024820782,-0.069168401,0.126677445,0.119963785,0.049605626,0.105473264,0.030417839,-0.041601826,0.073041696,0.047113885
104,-0.090572119,0.047113885,-0.002575958,-0.058067625,-0.006384167,0.060544807,0.038830745,-0.099604266,-0.014802088,0.023883627,-0.078553616,-0.0946593,-0.028761537,0.060953393,0.197092231,0.034012966,0.113400983,0.057762532,-0.025975426,0.10709286,-0.01102503
105,-0.156550792,-0.01102503,-0.011456195,0.027370396,-0.058067625,-0.027924003,0.060544807,-0.092301381,-0.03273593,0.029760283,-0.112588385,-0.060221989,-0.040443293,0.054804919,0.219363199,-0.021819828,0.155455592,-0.008299616,0.066615027,0.11983829,0.013558301
106,-0.167678761,0.013558301,-0.001272776,0.026641215,0.027370396,0.009990352,-0.027924003,-0.024715518,-0.088705416,0.011626353,-0.066957606,-0.033148343,-0.017753223,0.059553544,0.066866517,0.128347271,0.011403592,0.114960797,0.030686906,0.090851334,-0.010032699
107,-0.25205747,-0.010032699,-0.018981823,0.058447858,0.026641215,0.023511648,0.009990352,0.04798993,-0.158267664,0.013762084,-0.056558363,-0.006509357,-0.07273276,0.054331398,0.003192084,0.083340538,0.054901961,0.151906713,0.05801934,0.136223585,0.044891525
108,-0.23597706,0.044891525,-0.056679885,0.055220347,0.058447858,0.050790306,0.023511648,0.085725429,-0.141211147,-0.036094789,0.004996755,-0.069796854,-0.024820782,-0.069168401,0.126677445,0.119963785,0.049605626,0.105473264,0.030417839,0.149759645,-0.015733889
109,-0.332389663,-0.015733889,-0.078712764,-0.011653156,0.055220347,0.033092659,0.050790306,0.020560191,-0.099604266,-0.014802088,0.023883627,-0.013100081,-0.0946593,-0.028761537,0.060953393,0.197092231,0.034012966,0.113400983,0.057762532,0.145115159,-0.06
110,-0.32849007,-0.06,0.00857525,-0.020578543,-0.011653156,0.012507973,0.033092659,-0.029978909,-0.092301381,-0.03273593,0.029760283,-0.035272524,-0.060221989,-0.040443293,0.054804919,0.219363199,-0.021819828,0.155455592,-0.008299616,0.09549596,0.013433763
111,-0.249224325,0.013433763,0.047113885,-0.026992672,-0.020578543,0.02202257,0.012507973,-0.030098098,-0.024715518,-0.088705416,0.011626353,-0.062286689,-0.033148343,-0.017753223,0.059553544,0.066866517,0.128347271,0.011403592,0.114960797,0.086030452,0.007892116
112,-0.247668234,0.007892116,-0.01102503,-0.080227465,-0.026992672,0.019377144,0.02202257,-0.012536596,0.04798993,-0.158267664,0.013762084,0.026289926,-0.006509357,-0.07273276,0.054331398,0.003192084,0.083340538,0.054901961,0.151906713,0.116631971,-0.028812529
113,-0.193469388,-0.028812529,0.013558301,0.0502966,-0.080227465,0.005258315,0.019377144,-0.082189812,0.085725429,-0.141211147,-0.036094789,0.058038749,-0.069796854,-0.024820782,-0.069168401,0.126677445,0.119963785,0.049605626,0.105473264,0.075337693,0.028180039
114,-0.225845314,0.028180039,-0.010032699,0.04470607,0.0502966,0.02416634,0.005258315,-0.041240876,0.020560191,-0.099604266,-0.014802088,-0.033061258,-0.013100081,-0.0946593,-0.028761537,0.060953393,0.197092231,0.034012966,0.113400983,-0.012672538,-0.005405405
115,-0.287020672,-0.005405405,0.044891525,-0.036701439,0.04470607,0.04103782,0.02416634,0.014443237,-0.029978909,-0.092301381,-0.03273593,-0.003308793,-0.035272524,-0.060221989,-0.040443293,0.054804919,0.219363199,-0.021819828,0.155455592,0.042029554,-0.006889161
116,-0.29243658,-0.006889161,-0.015733889,-0.003161805,-0.036701439,-0.015772948,0.04103782,-0.005899931,-0.030098098,-0.024715518,-0.088705416,0.023244272,-0.062286689,-0.033148343,-0.017753223,0.059553544,0.066866517,0.128347271,0.011403592,-0.033836411,0.073300447
117,-0.25004095,0.073300447,-0.06,0.047815399,-0.003161805,-0.064053037,-0.015772948,0.05861335,-0.012536596,0.04798993,-0.158267664,0.044848775,0.026289926,-0.006509357,-0.07273276,0.054331398,0.003192084,0.083340538,0.054901961,-0.07881568,0.037845601
118,-0.243186406,0.037845601,0.013433763,-0.042606327,0.047815399,0.060953852,-0.064053037,0.131272016,-0.082189812,0.085725429,-0.141211147,0.109629749,0.058038749,-0.069796854,-0.024820782,-0.069168401,0.126677445,0.119963785,0.049605626,-0.075069162,-0.010171603
119,-0.240857918,-0.010171603,0.007892116,0.022290728,-0.042606327,-0.050399076,0.060953852,0.08907499,-0.041240876,0.020560191,-0.099604266,0.16430764,-0.033061258,-0.013100081,-0.0946593,-0.028761537,0.060953393,0.197092231,0.034012966,-0.007509387,0.077665152
120,-0.252460915,0.077665152,-0.028812529,0.074460682,0.022290728,-0.007427182,-0.050399076,0.180036742,0.014443237,-0.029978909,-0.092301381,0.109967632,-0.003308793,-0.035272524,-0.060221989,-0.040443293,0.054804919,0.219363199,-0.021819828,-0.082927564,-0.009989621
121,-0.189182369,-0.009989621,0.028180039,0.063615429,0.074460682,-0.011770032,-0.007427182,0.176352705,-0.005899931,-0.030098098,-0.024715518,0.051980598,0.023244272,-0.062286689,-0.033148343,-0.017753223,0.059553544,0.066866517,0.128347271,-0.06184913,-0.017232342
122,-0.239484287,-0.017232342,-0.005405405,-0.053044655,0.063615429,0.00431139,-0.011770032,0.077127469,0.05861335,-0.012536596,0.04798993,-0.085847399,0.044848775,0.026289926,-0.006509357,-0.07273276,0.054331398,0.003192084,0.083340538,0.037946369,0.008533902
123,-0.207344492,0.008533902,-0.006889161,0.050085739,-0.053044655,-0.019666765,0.00431139,0.046706338,0.131272016,-0.082189812,0.085725429,-0.090112913,0.109629749,0.058038749,-0.069796854,-0.024820782,-0.069168401,0.126677445,0.119963785,0.037886341,-0.012295895
124,-0.178475878,-0.012295895,0.073300447,-0.030618494,0.050085739,-0.028572993,-0.019666765,0.044459979,0.08907499,-0.041240876,0.020560191,-0.038227755,0.16430764,-0.033061258,-0.013100081,-0.0946593,-0.028761537,0.060953393,0.197092231,0.052534142,0.027909778
125,-0.153021442,0.027909778,0.037845601,0.01621394,-0.030618494,0.098157435,-0.028572993,-0.003762325,0.180036742,0.014443237,-0.029978909,-0.054060117,0.109967632,-0.003308793,-0.035272524,-0.060221989,-0.040443293,0.054804919,0.219363199,-0.003010564,-0.002474281
126,-0.098462699,-0.002474281,-0.010171603,-0.020444813,0.01621394,-0.011827185,0.098157435,0.003800288,0.176352705,-0.005899931,-0.030098098,-0.030892185,0.051980598,0.023244272,-0.062286689,-0.033148343,-0.017753223,0.059553544,0.066866517,-0.055164253,-0.027284595
127,-0.040310078,-0.027284595,0.077665152,-0.02171767,-0.020444813,0.018485344,-0.011827185,-0.006467098,0.077127469,0.05861335,-0.012536596,0.104018715,-0.085847399,0.044848775,0.026289926,-0.006509357,-0.07273276,0.054331398,0.003192084,-0.11796398,-0.049993289
128,0.022472958,-0.049993289,-0.009989621,-0.062563068,-0.02171767,-0.071401259,0.018485344,-0.064123752,0.046706338,0.131272016,-0.082189812,0.006363853,-0.090112913,0.109629749,0.058038749,-0.069796854,-0.024820782,-0.069168401,0.126677445,-0.141833476,0.030373667
129,-0.036708166,0.030373667,-0.017232342,-0.036521605,-0.062563068,-0.079389481,-0.071401259,-0.023693193,0.044459979,0.08907499,-0.041240876,-0.015228813,-0.038227755,0.16430764,-0.033061258,-0.013100081,-0.0946593,-0.028761537,0.060953393,-0.198348161,-0.0686913
130,0.157225182,-0.0686913,0.008533902,0.07022584,-0.036521605,0.025166985,-0.079389481,-0.115444719,-0.003762325,0.180036742,0.014443237,0.098411193,-0.054060117,0.109967632,-0.003308793,-0.035272524,-0.060221989,-0.040443293,0.054804919,-0.05622049,0.066175929
131,0.200935088,0.066175929,-0.012295895,-0.013421818,0.07022584,-0.038568935,0.025166985,-0.054569191,0.003800288,0.176352705,-0.005899931,0.171992705,-0.030892185,0.051980598,0.023244272,-0.062286689,-0.033148343,-0.017753223,0.059553544,-0.506589933,0.08077879
132,0.099597066,0.08077879,0.027909778,-0.002418562,-0.013421818,-0.04858716,-0.038568935,0.050463025,-0.006467098,0.077127469,0.05861335,0.059179658,0.104018715,-0.085847399,0.044848775,0.026289926,-0.006509357,-0.07273276,0.054331398,-0.546742292,0.020122652
133,0.185143443,0.020122652,-0.002474281,0.073035836,-0.002418562,0.093233274,-0.04858716,0.127993219,-0.064123752,0.046706338,0.131272016,0.161726346,0.006363853,-0.090112913,0.109629749,0.058038749,-0.069796854,-0.024820782,-0.069168401,-0.566224965,-0.0358194
134,0.11791498,-0.0358194,-0.027284595,-0.010873403,0.073035836,-0.518702734,0.093233274,0.055528896,-0.023693193,0.044459979,0.08907499,0.101600557,-0.015228813,-0.038227755,0.16430764,-0.033061258,-0.013100081,-0.0946593,-0.028761537,-0.5172348,0.047606677
135,0.141715946,0.047606677,-0.049993289,0.028410308,-0.010873403,-0.058258295,-0.518702734,0.187338977,-0.115444719,-0.003762325,0.180036742,0.041882556,0.098411193,-0.054060117,0.109967632,-0.003308793,-0.035272524,-0.060221989,-0.040443293,-0.587609075,-0.171729696
136,0.164475102,-0.171729696,0.030373667,-0.043659332,0.028410308,-0.079894757,-0.058258295,-0.077602872,-0.054569191,0.003800288,0.176352705,-0.040460081,0.171992705,-0.030892185,0.051980598,0.023244272,-0.062286689,-0.033148343,-0.017753223,-0.138333233,-0.03989521
137,0.3288702,-0.03989521,-0.0686913,-0.048555668,-0.043659332,0.058864556,-0.079894757,-0.18059282,0.050463025,-0.006467098,0.077127469,-0.008716776,0.059179658,0.104018715,-0.085847399,0.044848775,0.026289926,-0.006509357,-0.07273276,-0.103061028,0.000935527
138,0.368461286,0.000935527,0.066175929,0.117171409,-0.048555668,-0.066130945,0.058864556,-0.196004759,0.127993219,-0.064123752,0.046706338,-0.115057495,0.161726346,0.006363853,-0.090112913,0.109629749,0.058038749,-0.069796854,-0.024820782,-0.06437439,-0.021964327
139,0.374902745,-0.021964327,0.08077879,0.128576306,0.117171409,0.005642545,-0.066130945,-0.184451517,0.055528896,-0.023693193,0.044459979,-0.12044641,0.101600557,-0.015228813,-0.038227755,0.16430764,-0.033061258,-0.013100081,-0.0946593,-0.169345277,-0.023094688
140,0.426066248,-0.023094688,0.020122652,-0.026439981,0.128576306,-0.019708234,0.005642545,-0.239491631,0.187338977,-0.115444719,-0.003762325,-0.073698025,0.041882556,0.098411193,-0.054060117,0.109967632,-0.003308793,-0.035272524,-0.060221989,-0.09352518,-0.032444771
141,0.457784663,-0.032444771,-0.0358194,-0.031570443,-0.026439981,-0.040208915,-0.019708234,-0.111601796,-0.077602872,-0.054569191,0.003800288,-0.067056833,-0.040460081,0.171992705,-0.030892185,0.051980598,0.023244272,-0.062286689,-0.033148343,-0.005610885,0.006487488
142,0.329183525,0.006487488,0.047606677,-0.009048322,-0.031570443,-0.059932911,-0.040208915,-0.068683246,-0.18059282,0.050463025,-0.006467098,-0.048652155,-0.008716776,0.059179658,0.104018715,-0.085847399,0.044848775,0.026289926,-0.006509357,-0.011518924,0.019922987
143,0.331955923,0.019922987,-0.171729696,0.028687994,-0.009048322,0.019110301,-0.059932911,-0.051016434,-0.196004759,0.127993219,-0.064123752,0.088958942,-0.115057495,0.161726346,0.006363853,-0.090112913,0.109629749,0.058038749,-0.069796854,-0.035929929,-0.001559422
144,0.464124383,-0.001559422,-0.03989521,-0.001196097,0.028687994,0.103174603,0.019110301,-0.031217648,-0.184451517,0.055528896,-0.023693193,0.11794749,-0.12044641,0.101600557,-0.015228813,-0.038227755,0.16430764,-0.033061258,-0.013100081,0.025533265,-0.007398274
145,0.468326505,-0.007398274,0.000935527,0.061137023,-0.001196097,-0.025532515,0.103174603,-0.015651749,-0.239491631,0.187338977,-0.115444719,0.074267392,-0.073698025,0.041882556,0.098411193,-0.054060117,0.109967632,-0.003308793,-0.035272524,-0.05314348,0.014327122
146,0.453708547,0.014327122,-0.021964327,-0.027084818,0.061137023,-0.063911407,-0.025532515,0.031931923,-0.111601796,-0.077602872,-0.054569191,0.041342302,-0.067056833,-0.040460081,0.171992705,-0.030892185,0.051980598,0.023244272,-0.062286689,-0.116165891,0.039924886
147,0.420127628,0.039924886,-0.023094688,0.017277167,-0.027084818,0,-0.063911407,0.066214633,-0.068683246,-0.18059282,0.050463025,-0.006818698,-0.048652155,-0.008716776,0.059179658,0.104018715,-0.085847399,0.044848775,0.026289926,-0.052330631,-0.016173353
148,0.259526751,-0.016173353,-0.032444771,0.025445598,0.017277167,-0.059073687,0,0.028479974,-0.051016434,-0.196004759,0.127993219,0.034032338,0.088958942,-0.115057495,0.161726346,0.006363853,-0.090112913,0.109629749,0.058038749,-0.062166551,-0.018992898
149,0.183128135,-0.018992898,0.006487488,-0.061274653,0.025445598,0.02974772,-0.059073687,0.010521989,-0.031217648,-0.184451517,0.055528896,0.179812977,0.11794749,-0.12044641,0.101600557,-0.015228813,-0.038227755,0.16430764,-0.033061258,-0.080801052,0.006263727
150,0.29003136,0.006263727,0.019922987,0.031608479,-0.061274653,0.044848775,0.02974772,0.024430642,-0.015651749,-0.239491631,0.187338977,0.116887624,0.074267392,-0.073698025,0.041882556,0.098411193,-0.054060117,0.109967632,-0.003308793,-0.023091462,-0.018189167
151,0.252842244,-0.018189167,-0.001559422,-0.030639995,0.031608479,-0.073627129,0.044848775,-0.008409536,0.031931923,-0.111601796,-0.077602872,0.131005952,0.041342302,-0.067056833,-0.040460081,0.171992705,-0.030892185,0.051980598,0.023244272,-0.048120661,0.007986826
152,0.207243096,0.007986826,-0.007398274,-0.015648379,-0.030639995,-0.019869734,-0.073627129,-0.038863155,0.066214633,-0.068683246,-0.18059282,0.177969334,-0.006818698,-0.048652155,-0.008716776,0.059179658,0.104018715,-0.085847399,0.044848775,-0.052165279,-0.00163372
153,0.154749601,-0.00163372,0.014327122,-0.024004053,-0.015648379,0,-0.019869734,-0.024658846,0.028479974,-0.051016434,-0.196004759,0.084670536,0.034032338,0.088958942,-0.115057495,0.161726346,0.006363853,-0.090112913,0.109629749,0.036441586,0.003681885
154,0.093714879,0.003681885,0.039924886,-0.040882544,-0.024004053,0.003364738,0,-0.002115025,0.010521989,-0.031217648,-0.184451517,-0.040053243,0.179812977,0.11794749,-0.12044641,0.101600557,-0.015228813,-0.038227755,0.16430764,0.108176312,-0.01883101
155,0.112720688,-0.01883101,-0.016173353,-0.006495264,-0.040882544,0.040409121,0.003364738,-0.027000808,0.024430642,-0.015651749,-0.239491631,0.046299173,0.116887624,0.074267392,-0.073698025,0.041882556,0.098411193,-0.054060117,0.109967632,0.206090175,-0.015453639
156,0.138664244,-0.015453639,-0.018992898,0.019204576,-0.006495264,0.012973409,0.040409121,-0.024289831,-0.008409536,0.031931923,-0.111601796,0.051145479,0.131005952,0.041342302,-0.067056833,-0.040460081,0.171992705,-0.030892185,0.051980598,0.198692153,0.011392405
157,0.193261755,0.011392405,0.006263727,-0.004677268,0.019204576,0.047967544,0.012973409,-0.020993302,-0.038863155,0.066214633,-0.068683246,0.079070069,0.177969334,-0.006818698,-0.048652155,-0.008716776,0.059179658,0.104018715,-0.085847399,0.110072522,-0.031122236
158,0.016737447,-0.031122236,-0.018189167,0.039675081,-0.004677268,0.088355852,0.047967544,-0.049909998,-0.024658846,0.028479974,-0.051016434,0.07566887,0.084670536,0.034032338,0.088958942,-0.115057495,0.161726346,0.006363853,-0.090112913,0.089491687,0.00275577
159,-0.060888995,0.00275577,0.007986826,-0.022857881,0.039675081,-0.002789789,0.088355852,-0.050786663,-0.002115025,0.010521989,-0.031217648,0.010966847,-0.040053243,0.179812977,0.11794749,-0.12044641,0.101600557,-0.015228813,-0.038227755,-0.021405799,-0.010992786
160,-0.019482619,-0.010992786,-0.00163372,-0.000792969,-0.022857881,-0.036508603,-0.002789789,-0.043203722,-0.027000808,0.024430642,-0.015651749,-0.017165598,0.046299173,0.116887624,0.074267392,-0.073698025,0.041882556,0.098411193,-0.054060117,-0.095201562,0.016151441
161,-0.082359192,0.016151441,0.003681885,0.001256531,-0.000792969,-0.005807201,-0.036508603,-0.012489451,-0.024289831,-0.008409536,0.031931923,-0.020757021,0.051145479,0.131005952,0.041342302,-0.067056833,-0.040460081,0.171992705,-0.030892185,-0.143236816,-0.021962058
162,-0.082359192,-0.021962058,-0.01883101,-0.002575958,0.001256531,-0.058703271,-0.005807201,-0.04505632,-0.020993302,-0.038863155,0.066214633,-0.052451539,0.079070069,0.177969334,-0.006818698,-0.048652155,-0.008716776,0.059179658,0.104018715,-0.096181765,0.042638707
163,-0.021932563,0.042638707,-0.015453639,-0.011456195,-0.002575958,0.006282966,-0.058703271,0.027643817,-0.049909998,-0.024658846,0.028479974,-0.098144788,0.07566887,0.084670536,0.034032338,0.088958942,-0.115057495,0.161726346,0.006363853,-0.049868575,0.018855275
164,-0.00954578,0.018855275,0.011392405,-0.001272776,-0.011456195,-0.055731134,0.006282966,0.044142906,-0.050786663,-0.002115025,0.010521989,-0.078553616,0.010966847,-0.040053243,0.179812977,0.11794749,-0.12044641,0.101600557,-0.015228813,-0.009308098,-0.027471624
165,-0.15849896,-0.027471624,-0.031122236,-0.018981823,-0.001272776,0.016408163,-0.055731134,0.026745398,-0.043203722,-0.027000808,0.024430642,-0.112588385,-0.017165598,0.046299173,0.116887624,0.074267392,-0.073698025,0.041882556,0.098411193,-0.058814461,-0.030953992
166,-0.137940903,-0.030953992,0.00275577,-0.056679885,-0.018981823,0.045136937,0.016408163,-0.020851137,-0.012489451,-0.024289831,-0.008409536,-0.066957606,-0.020757021,0.051145479,0.131005952,0.041342302,-0.067056833,-0.040460081,0.171992705,-0.02955102,0
167,-0.109815774,0,-0.010992786,-0.078712764,-0.056679885,-0.018519942,0.045136937,0.001135867,-0.04505632,-0.020993302,-0.038863155,-0.056558363,-0.052451539,0.079070069,0.177969334,-0.006818698,-0.048652155,-0.008716776,0.059179658,-0.022648783,0.040321173
168,-0.035506446,0.040321173,0.016151441,0.00857525,-0.078712764,-0.044002505,-0.018519942,-0.001089416,0.027643817,-0.049909998,-0.024658846,0.004996755,-0.098144788,0.07566887,0.084670536,0.034032338,0.088958942,-0.115057495,0.161726346,-0.071005917,-0.016107383
169,0.042402294,-0.016107383,-0.021962058,0.047113885,0.00857525,-0.026371826,-0.044002505,-0.035367659,0.044142906,-0.050786663,-0.002115025,0.023883627,-0.078553616,0.010966847,-0.040053243,0.179812977,0.11794749,-0.12044641,0.101600557,-0.069213905,0.016371078
170,0.052570724,0.016371078,0.042638707,-0.01102503,0.047113885,0.023637281,-0.026371826,0.00811908,0.026745398,-0.043203722,-0.027000808,0.029760283,-0.112588385,-0.017165598,0.046299173,0.116887624,0.074267392,-0.073698025,0.041882556,0.016380016,-0.044714765
